# source=Extracted from Arma 3 PBO config dumps via SQF/config parser; RHA values calibrated against NIJ 0101.06, NIJ 0108.01
# confidence=Estimated for vanilla items, researched for DLC/CDLC items (see data/armor/standards/ & data/sources/)
# classname	item_type	clothing_category	primary_material	backing_material	thickness_mm	nij_rating	rha_mm	confidence	manufacturer	model	camo
tfl_new_tuck_yoda_rg_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Ranger Green
tfl_new_tuck_yoda_rg_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Ranger Green
tfl_new_tuck_yoda_tgr_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_yoda_tgr_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_yoda_tgr_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_yoda_tgr_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_yoda_tgr_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_yoda_tgr_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_yoda_tgr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_yoda_tgr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_aor1_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_tuck_york_aor1_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_tuck_york_aor1_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_tuck_york_aor1_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_tuck_york_aor1_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_tuck_york_aor1_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_tuck_york_aor1_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_tuck_york_aor1_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_tuck_york_aor2_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_tuck_york_aor2_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_tuck_york_aor2_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_tuck_york_aor2_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_tuck_york_aor2_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_tuck_york_aor2_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_tuck_york_aor2_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_tuck_york_aor2_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_tuck_york_blk_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_tuck_york_blk_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_tuck_york_blk_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_tuck_york_blk_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_tuck_york_blk_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_tuck_york_blk_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_tuck_york_blk_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_tuck_york_blk_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_tuck_york_cb_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_tuck_york_cb_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_tuck_york_cb_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_tuck_york_cb_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_tuck_york_cb_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_tuck_york_cb_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_tuck_york_cb_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_tuck_york_cb_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_tuck_york_dtgr_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_dtgr_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_dtgr_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_dtgr_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_dtgr_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_dtgr_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_dtgr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_dtgr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_gry_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_tuck_york_gry_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_tuck_york_gry_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_tuck_york_gry_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_tuck_york_gry_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_tuck_york_gry_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_tuck_york_gry_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_tuck_york_gry_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_tuck_york_m81_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_tuck_york_m81_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_tuck_york_m81_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_tuck_york_m81_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_tuck_york_m81_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_tuck_york_m81_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_tuck_york_m81_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_tuck_york_m81_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_tuck_york_marpat_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_tuck_york_marpat_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_tuck_york_marpat_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_tuck_york_marpat_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_tuck_york_marpat_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_tuck_york_marpat_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_tuck_york_marpat_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_tuck_york_marpat_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_tuck_york_mc_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mc_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mc_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mc_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mc_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mc_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mc_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mc_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mca_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mca_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mca_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mca_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mca_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mca_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mca_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mca_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mcb_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mcb_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mcb_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mcb_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mcb_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mcb_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mcb_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mcb_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mct_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mct_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mct_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mct_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mct_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mct_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mct_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_mct_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_rdbs_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_rdbs_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_rdbs_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_rdbs_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_rdbs_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_rdbs_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_rdbs_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_rdbs_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_rg_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Ranger Green
tfl_new_tuck_york_rg_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Ranger Green
tfl_new_tuck_york_rg_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Ranger Green
tfl_new_tuck_york_rg_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Ranger Green
tfl_new_tuck_york_rg_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Ranger Green
tfl_new_tuck_york_rg_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Ranger Green
tfl_new_tuck_york_rg_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Ranger Green
tfl_new_tuck_york_rg_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Ranger Green
tfl_new_tuck_york_tgr_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_tgr_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_tgr_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_tgr_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_tgr_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_tgr_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_tgr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_tuck_york_tgr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_aor1_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_usa_aor1_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_usa_aor1_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_usa_aor1_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_usa_aor1_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_usa_aor1_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_usa_aor1_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_usa_aor1_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-1
tfl_new_usa_aor2_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_usa_aor2_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_usa_aor2_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_usa_aor2_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_usa_aor2_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_usa_aor2_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_usa_aor2_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_usa_aor2_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	AOR-2
tfl_new_usa_blk_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_usa_blk_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_usa_blk_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_usa_blk_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_usa_blk_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_usa_blk_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_usa_blk_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_usa_blk_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Black
tfl_new_usa_cb_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_usa_cb_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_usa_cb_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_usa_cb_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_usa_cb_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_usa_cb_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_usa_cb_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_usa_cb_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Coyote Brown
tfl_new_usa_dtgr_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_dtgr_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_dtgr_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_dtgr_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_dtgr_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_dtgr_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_dtgr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_dtgr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_gry_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_usa_gry_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_usa_gry_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_usa_gry_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_usa_gry_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_usa_gry_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_usa_gry_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_usa_gry_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	Grey
tfl_new_usa_m81_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_usa_m81_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_usa_m81_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_usa_m81_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_usa_m81_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_usa_m81_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_usa_m81_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_usa_m81_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	M81 Woodland
tfl_new_usa_marpat_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_usa_marpat_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_usa_marpat_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_usa_marpat_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_usa_marpat_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_usa_marpat_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_usa_marpat_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_usa_marpat_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	MARPAT
tfl_new_usa_mc_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mc_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mc_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mc_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mc_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mc_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mc_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mc_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mca_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mca_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mca_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mca_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mca_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mca_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mca_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mca_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mcb_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mcb_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mcb_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mcb_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mcb_npr_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mcb_npr_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mcb_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mcb_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mct_np_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mct_np_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mct_npl_uniform	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
tfl_new_usa_mct_npl_uniform_g	Uniform	uniform	cloth		0.0	N/A	0	0.59	Crye Precision	G3	
